DSE_ID,COLL_ID,ENDPOINT_ID,ENDPOINT_URL,MSG_ID,TIME_STAMP,id,att1,att2,att3,att4,att5,attt6,label
1,1,1,http://192.168.0.124,2818,2019-07-20 13:01:46.851020940,764,0,1,7,0,194,4161,0
1,1,1,http://192.168.0.124,2819,2019-07-20 13:01:46.851515972,223,0,1,7,0,239,2943,0
1,1,1,http://192.168.0.124,2820,2019-07-20 13:01:46.852027425,603,0,0,4,0,30,0,0
1,1,1,http://192.168.0.124,2821,2019-07-20 13:01:46.852435940,825,0,1,7,0,191,12161,0
1,1,1,http://192.168.0.124,2822,2019-07-20 13:01:46.852935816,86,0,1,7,0,240,8159,0
1,1,1,http://192.168.0.124,2823,2019-07-20 13:01:46.853439539,89,0,1,7,0,222,1981,0
1,1,1,http://192.168.0.124,2824,2019-07-20 13:01:46.854752612,78,0,1,7,0,245,1194,0
1,1,1,http://192.168.0.124,2825,2019-07-20 13:01:46.855555367,265,0,1,12,0,1575,498,0
1,1,1,http://192.168.0.124,2826,2019-07-20 13:01:46.856197529,216,0,1,7,0,191,3727,0
1,1,1,http://192.168.0.124,2827,2019-07-20 13:01:46.856623681,243,0,1,7,0,344,1180,0
1,1,1,http://192.168.0.124,2828,2019-07-20 13:01:46.857131023,462,0,1,12,0,1551,332,0
1,1,1,http://192.168.0.124,2829,2019-07-20 13:01:46.857734446,952,0,1,7,0,207,353,0
1,1,1,http://192.168.0.124,2830,2019-07-20 13:01:46.858247031,189,0,1,7,0,164,4460,0
1,1,1,http://192.168.0.124,2831,2019-07-20 13:01:46.858748241,982,0,1,7,0,198,1108,0
1,1,1,http://192.168.0.124,2832,2019-07-20 13:01:46.859253916,655,0,1,7,0,223,2133,0
1,1,1,http://192.168.0.124,2833,2019-07-20 13:01:46.859671834,107,0,2,10,0,48,48,0
1,1,1,http://192.168.0.124,2834,2019-07-20 13:01:46.860180134,775,0,1,7,0,308,944,0
1,1,1,http://192.168.0.124,2835,2019-07-20 13:01:46.860682075,149,0,1,7,0,330,1272,0
1,1,1,http://192.168.0.124,2836,2019-07-20 13:01:46.861195612,827,0,1,7,0,206,4010,0
1,1,1,http://192.168.0.124,2837,2019-07-20 13:01:46.861729065,27,0,1,7,0,322,1423,0
1,1,1,http://192.168.0.124,2838,2019-07-20 13:01:46.862161950,550,0,1,7,0,210,2593,0
1,1,1,http://192.168.0.124,2839,2019-07-20 13:01:46.862721207,809,0,1,7,0,263,30113,0
1,1,1,http://192.168.0.124,2840,2019-07-20 13:01:46.863252507,141,0,1,7,0,232,1302,0
1,1,1,http://192.168.0.124,2841,2019-07-20 13:01:46.863786667,575,0,1,7,0,336,960,0
1,1,1,http://192.168.0.124,2842,2019-07-20 13:01:46.864344292,412,0,1,7,0,308,944,0
1,1,1,http://192.168.0.124,2843,2019-07-20 13:01:46.864918470,396,0,1,7,0,189,2593,0
1,1,1,http://192.168.0.124,2844,2019-07-20 13:01:46.865352695,978,0,1,7,0,211,3218,0
1,1,1,http://192.168.0.124,2845,2019-07-20 13:01:46.865985929,119,0,1,7,0,307,343,0
1,1,1,http://192.168.0.124,2846,2019-07-20 13:01:46.866501425,898,0,1,7,0,302,458,0
1,1,1,http://192.168.0.124,2847,2019-07-20 13:01:46.867029688,973,0,1,7,0,216,316,0
1,1,1,http://192.168.0.124,2848,2019-07-20 13:01:46.867527777,59,0,1,7,0,338,4900,0
1,1,1,http://192.168.0.124,2849,2019-07-20 13:01:46.868047345,296,0,1,7,0,208,1726,0
1,1,1,http://192.168.0.124,2850,2019-07-20 13:01:46.868456027,537,0,1,7,0,239,486,0
1,1,1,http://192.168.0.124,2851,2019-07-20 13:01:46.868971774,529,0,1,7,0,275,316,0
1,1,1,http://192.168.0.124,2852,2019-07-20 13:01:46.869489665,918,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2853,2019-07-20 13:01:46.870004392,742,0,1,7,0,317,4894,0
1,1,1,http://192.168.0.124,2854,2019-07-20 13:01:46.870498086,376,0,1,7,0,167,3187,0
1,1,1,http://192.168.0.124,2855,2019-07-20 13:01:46.870924100,815,0,1,7,0,370,520,0
1,1,1,http://192.168.0.124,2856,2019-07-20 13:01:46.871429715,853,0,1,7,0,321,1487,0
1,1,1,http://192.168.0.124,2857,2019-07-20 13:01:46.871929965,590,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2858,2019-07-20 13:01:46.872437425,289,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2859,2019-07-20 13:01:46.872940743,20,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2860,2019-07-20 13:01:46.873445083,199,0,1,7,0,307,468,0
1,1,1,http://192.168.0.124,2861,2019-07-20 13:01:46.873956809,427,0,1,7,0,227,9920,0
1,1,1,http://192.168.0.124,2862,2019-07-20 13:01:46.874493531,630,0,1,7,0,307,1992,0
1,1,1,http://192.168.0.124,2863,2019-07-20 13:01:46.875035055,666,0,1,7,0,340,681,0
1,1,1,http://192.168.0.124,2864,2019-07-20 13:01:46.875533683,521,0,1,7,0,221,1461,0
1,1,1,http://192.168.0.124,2865,2019-07-20 13:01:46.876164097,748,0,1,7,0,288,798,0
1,1,1,http://192.168.0.124,2866,2019-07-20 13:01:46.876823707,654,0,1,7,0,228,16617,0
1,1,1,http://192.168.0.124,2867,2019-07-20 13:01:46.877337292,816,0,1,7,0,311,1707,0
1,1,1,http://192.168.0.124,2868,2019-07-20 13:01:46.877846054,195,0,1,7,0,224,1658,0
1,1,1,http://192.168.0.124,2869,2019-07-20 13:01:46.878451037,242,0,1,7,0,226,1637,0
1,1,1,http://192.168.0.124,2870,2019-07-20 13:01:46.879406186,633,0,1,7,0,296,2325,0
1,1,1,http://192.168.0.124,2871,2019-07-20 13:01:46.880232048,337,0,1,7,0,224,2531,0
1,1,1,http://192.168.0.124,2872,2019-07-20 13:01:46.880744984,200,0,1,7,0,200,17733,0
1,1,1,http://192.168.0.124,2873,2019-07-20 13:01:46.881255903,584,0,1,7,0,212,259,0
1,1,1,http://192.168.0.124,2874,2019-07-20 13:01:46.881766050,167,0,1,7,0,281,755,0
1,1,1,http://192.168.0.124,2875,2019-07-20 13:01:46.882191507,240,0,1,7,0,212,24572,0
1,1,1,http://192.168.0.124,2876,2019-07-20 13:01:46.882705001,190,0,1,7,0,299,2717,0
1,1,1,http://192.168.0.124,2877,2019-07-20 13:01:46.883313477,333,0,1,7,0,199,654,0
1,1,1,http://192.168.0.124,2878,2019-07-20 13:01:46.883824660,856,0,1,7,0,317,6333,0
1,1,1,http://192.168.0.124,2879,2019-07-20 13:01:46.884379754,7,0,1,7,0,287,12884,0
1,1,1,http://192.168.0.124,2880,2019-07-20 13:01:46.884913438,226,0,1,7,0,309,352,0
1,1,1,http://192.168.0.124,2881,2019-07-20 13:01:46.885393873,636,0,1,7,0,162,2429,0
1,1,1,http://192.168.0.124,2882,2019-07-20 13:01:46.885943682,896,0,1,7,0,308,1481,0
1,1,1,http://192.168.0.124,2883,2019-07-20 13:01:46.886455769,757,0,1,7,0,307,1092,0
1,1,1,http://192.168.0.124,2884,2019-07-20 13:01:46.886992754,532,0,1,7,0,296,1319,0
1,1,1,http://192.168.0.124,2885,2019-07-20 13:01:46.887557770,846,0,1,12,0,1974,494,0
1,1,1,http://192.168.0.124,2886,2019-07-20 13:01:46.888017765,613,0,1,7,0,306,3211,0
1,1,1,http://192.168.0.124,2887,2019-07-20 13:01:46.888520638,690,0,1,7,0,309,17798,0
1,1,1,http://192.168.0.124,2888,2019-07-20 13:01:46.889066957,906,0,1,7,0,343,1544,0
1,1,1,http://192.168.0.124,2889,2019-07-20 13:01:46.889568908,566,0,1,7,0,236,918,0
1,1,1,http://192.168.0.124,2890,2019-07-20 13:01:46.890086609,488,0,1,7,0,218,2002,0
1,1,1,http://192.168.0.124,2891,2019-07-20 13:01:46.890595463,150,0,1,7,0,340,2325,0
1,1,1,http://192.168.0.124,2892,2019-07-20 13:01:46.891022389,413,0,1,7,0,285,25519,0
1,1,1,http://192.168.0.124,2893,2019-07-20 13:01:46.891636270,826,0,1,7,0,307,1425,0
1,1,1,http://192.168.0.124,2894,2019-07-20 13:01:46.892191301,281,0,1,7,0,322,1701,0
1,1,1,http://192.168.0.124,2895,2019-07-20 13:01:46.892785264,85,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2896,2019-07-20 13:01:46.893306080,554,0,1,7,0,228,2917,0
1,1,1,http://192.168.0.124,2897,2019-07-20 13:01:46.893851020,207,0,1,7,0,209,751,0
1,1,1,http://192.168.0.124,2898,2019-07-20 13:01:46.894307719,100,0,1,7,0,303,316,0
1,1,1,http://192.168.0.124,2899,2019-07-20 13:01:46.894912900,502,0,1,7,0,305,280,0
1,1,1,http://192.168.0.124,2900,2019-07-20 13:01:46.895429715,464,0,1,7,0,226,944,0
1,1,1,http://192.168.0.124,2901,2019-07-20 13:01:46.895967202,295,0,1,7,0,317,2658,0
1,1,1,http://192.168.0.124,2902,2019-07-20 13:01:46.896478835,317,0,1,7,0,186,316,0
1,1,1,http://192.168.0.124,2903,2019-07-20 13:01:46.896899958,873,0,1,12,0,1666,328,0
1,1,1,http://192.168.0.124,2904,2019-07-20 13:01:46.897408307,297,0,0,4,0,30,0,0
1,1,1,http://192.168.0.124,2905,2019-07-20 13:01:46.897944239,916,0,1,7,0,292,1600,0
1,1,1,http://192.168.0.124,2906,2019-07-20 13:01:46.898467387,131,0,1,7,0,346,1270,0
1,1,1,http://192.168.0.124,2907,2019-07-20 13:01:46.899011445,36,0,1,7,0,297,533,0
1,1,1,http://192.168.0.124,2908,2019-07-20 13:01:46.899561618,40,0,1,7,0,227,1695,0
1,1,1,http://192.168.0.124,2909,2019-07-20 13:01:46.900190058,679,0,1,7,0,205,308,0
1,1,1,http://192.168.0.124,2910,2019-07-20 13:01:46.900702074,198,0,1,7,0,232,2105,0
1,1,1,http://192.168.0.124,2911,2019-07-20 13:01:46.901131728,556,0,1,7,0,151,511,0
1,1,1,http://192.168.0.124,2912,2019-07-20 13:01:46.901642851,347,0,1,7,0,223,269,0
1,1,1,http://192.168.0.124,2913,2019-07-20 13:01:46.902157113,68,20,1,6,0,239,774,0
1,1,1,http://192.168.0.124,2914,2019-07-20 13:01:46.903011009,626,0,1,7,0,284,13410,0
1,1,1,http://192.168.0.124,2915,2019-07-20 13:01:46.904062967,341,0,1,7,0,215,1263,0
1,1,1,http://192.168.0.124,2916,2019-07-20 13:01:46.904786313,179,0,1,7,0,306,1308,0
1,1,1,http://192.168.0.124,2917,2019-07-20 13:01:46.905255678,951,0,1,7,0,197,315,0
1,1,1,http://192.168.0.124,2918,2019-07-20 13:01:46.905801622,307,0,1,7,0,281,757,0
1,1,1,http://192.168.0.124,2919,2019-07-20 13:01:46.906320241,620,0,1,7,0,232,1819,0
1,1,1,http://192.168.0.124,2920,2019-07-20 13:01:46.906833895,682,0,1,7,0,203,768,0
1,1,1,http://192.168.0.124,2921,2019-07-20 13:01:46.907392375,445,0,1,7,0,242,3855,0
1,1,1,http://192.168.0.124,2922,2019-07-20 13:01:46.907862046,871,0,1,7,0,232,1721,0
1,1,1,http://192.168.0.124,2923,2019-07-20 13:01:46.908419154,193,0,1,7,0,246,11889,0
1,1,1,http://192.168.0.124,2924,2019-07-20 13:01:46.908963665,863,0,1,7,0,216,2531,0
1,1,1,http://192.168.0.124,2925,2019-07-20 13:01:46.909676008,466,0,1,7,0,212,2531,0
1,1,1,http://192.168.0.124,2926,2019-07-20 13:01:46.910302516,904,0,1,7,0,230,2395,0
1,1,1,http://192.168.0.124,2927,2019-07-20 13:01:46.910820093,38,0,1,7,0,204,1046,0
1,1,1,http://192.168.0.124,2928,2019-07-20 13:01:46.911249420,606,0,1,7,0,191,910,0
1,1,1,http://192.168.0.124,2929,2019-07-20 13:01:46.911765731,319,0,1,7,0,223,1589,0
1,1,1,http://192.168.0.124,2930,2019-07-20 13:01:46.912286811,392,0,1,0,0,10,39,0
1,1,1,http://192.168.0.124,2931,2019-07-20 13:01:46.912800348,298,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2932,2019-07-20 13:01:46.913318398,187,0,1,12,0,642,327,0
1,1,1,http://192.168.0.124,2933,2019-07-20 13:01:46.913833175,668,0,1,7,0,268,602,0
1,1,1,http://192.168.0.124,2934,2019-07-20 13:01:46.914266770,661,0,1,7,0,234,944,0
1,1,1,http://192.168.0.124,2935,2019-07-20 13:01:46.914843735,454,0,1,7,0,201,2658,0
1,1,1,http://192.168.0.124,2936,2019-07-20 13:01:46.915361045,291,0,1,7,0,274,11889,0
1,1,1,http://192.168.0.124,2937,2019-07-20 13:01:46.915907702,967,0,1,7,0,255,1948,0
1,1,1,http://192.168.0.124,2938,2019-07-20 13:01:46.916429124,830,0,1,7,0,333,1819,0
1,1,1,http://192.168.0.124,2939,2019-07-20 13:01:46.916858023,57,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2940,2019-07-20 13:01:46.917383286,753,0,1,7,0,256,1169,0
1,1,1,http://192.168.0.124,2941,2019-07-20 13:01:46.917894848,696,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2942,2019-07-20 13:01:46.918502672,39,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2943,2019-07-20 13:01:46.919031300,902,0,1,7,0,215,1108,0
1,1,1,http://192.168.0.124,2944,2019-07-20 13:01:46.919536057,400,0,1,7,0,215,706,0
1,1,1,http://192.168.0.124,2945,2019-07-20 13:01:46.919962875,205,0,1,7,0,236,1378,0
1,1,1,http://192.168.0.124,2946,2019-07-20 13:01:46.920487226,752,0,1,7,0,314,2996,0
1,1,1,http://192.168.0.124,2947,2019-07-20 13:01:46.921011677,306,0,1,7,0,329,612,0
1,1,1,http://192.168.0.124,2948,2019-07-20 13:01:46.921518558,519,0,1,7,0,322,1600,0
1,1,1,http://192.168.0.124,2949,2019-07-20 13:01:46.922088494,6,0,1,7,0,193,3991,0
1,1,1,http://192.168.0.124,2950,2019-07-20 13:01:46.922632761,684,0,1,7,0,224,3609,0
1,1,1,http://192.168.0.124,2951,2019-07-20 13:01:46.923105293,648,0,1,7,0,313,293,0
1,1,1,http://192.168.0.124,2952,2019-07-20 13:01:46.923647599,954,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2953,2019-07-20 13:01:46.924163695,785,0,1,7,0,327,8377,0
1,1,1,http://192.168.0.124,2954,2019-07-20 13:01:46.924745852,609,0,1,7,0,333,2019,0
1,1,1,http://192.168.0.124,2955,2019-07-20 13:01:46.925276518,71,0,1,7,0,256,125015,0
1,1,1,http://192.168.0.124,2956,2019-07-20 13:01:46.925859969,126,0,1,7,0,241,2129,0
1,1,1,http://192.168.0.124,2957,2019-07-20 13:01:46.926290635,842,0,1,7,0,330,13179,0
1,1,1,http://192.168.0.124,2958,2019-07-20 13:01:46.926918237,611,0,2,2,0,30,0,0
1,1,1,http://192.168.0.124,2959,2019-07-20 13:01:46.927785442,387,0,1,7,0,230,222,0
1,1,1,http://192.168.0.124,2960,2019-07-20 13:01:46.928635564,984,0,1,7,0,310,2195,0
1,1,1,http://192.168.0.124,2961,2019-07-20 13:01:46.929456721,897,0,1,7,0,207,9430,0
1,1,1,http://192.168.0.124,2962,2019-07-20 13:01:46.929925138,228,1,1,12,0,1609,364,0
1,1,1,http://192.168.0.124,2963,2019-07-20 13:01:46.930467607,930,0,1,7,0,178,1973,0
1,1,1,http://192.168.0.124,2964,2019-07-20 13:01:46.930999929,728,0,1,7,0,218,423,0
1,1,1,http://192.168.0.124,2965,2019-07-20 13:01:46.931517893,208,0,1,12,0,1415,880,0
1,1,1,http://192.168.0.124,2966,2019-07-20 13:01:46.932052167,156,0,1,7,0,283,1980,0
1,1,1,http://192.168.0.124,2967,2019-07-20 13:01:46.932566792,522,0,1,7,0,305,352,0
1,1,1,http://192.168.0.124,2968,2019-07-20 13:01:46.933007622,407,0,1,7,0,320,540,0
1,1,1,http://192.168.0.124,2969,2019-07-20 13:01:46.933518302,231,0,1,7,0,272,4145,0
1,1,1,http://192.168.0.124,2970,2019-07-20 13:01:46.934045044,81,0,1,7,0,319,5036,0
1,1,1,http://192.168.0.124,2971,2019-07-20 13:01:46.934552830,394,0,1,7,0,308,2071,0
1,1,1,http://192.168.0.124,2972,2019-07-20 13:01:46.935137454,227,0,1,7,0,228,16617,0
1,1,1,http://192.168.0.124,2973,2019-07-20 13:01:46.935803340,436,0,1,7,0,334,1718,0
1,1,1,http://192.168.0.124,2974,2019-07-20 13:01:46.936355931,29,0,1,7,0,210,5939,0
1,1,1,http://192.168.0.124,2975,2019-07-20 13:01:46.936921255,814,0,1,7,0,238,2112,0
1,1,1,http://192.168.0.124,2976,2019-07-20 13:01:46.937445079,879,0,1,7,0,247,1719,0
1,1,1,http://192.168.0.124,2977,2019-07-20 13:01:46.937964499,182,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2978,2019-07-20 13:01:46.938489728,172,0,1,7,0,223,1715,0
1,1,1,http://192.168.0.124,2979,2019-07-20 13:01:46.938924010,511,0,1,7,0,207,589,0
1,1,1,http://192.168.0.124,2980,2019-07-20 13:01:46.939453244,773,0,1,7,0,212,25519,0
1,1,1,http://192.168.0.124,2981,2019-07-20 13:01:46.939978919,545,0,1,7,0,237,2964,0
1,1,1,http://192.168.0.124,2982,2019-07-20 13:01:46.940561988,767,0,1,7,0,233,5533,0
1,1,1,http://192.168.0.124,2983,2019-07-20 13:01:46.941139001,300,0,1,7,0,256,1273,0
1,1,1,http://192.168.0.124,2984,2019-07-20 13:01:46.941665603,737,0,1,7,0,247,1680,0
1,1,1,http://192.168.0.124,2985,2019-07-20 13:01:46.942110360,64,0,1,7,0,236,1190,0
1,1,1,http://192.168.0.124,2986,2019-07-20 13:01:46.942639483,759,0,1,7,0,221,1408,0
1,1,1,http://192.168.0.124,2987,2019-07-20 13:01:46.943162113,615,0,1,7,0,344,3796,0
1,1,1,http://192.168.0.124,2988,2019-07-20 13:01:46.943681734,563,0,1,7,0,245,11660,0
1,1,1,http://192.168.0.124,2989,2019-07-20 13:01:46.944201997,37,0,1,7,0,329,449,0
1,1,1,http://192.168.0.124,2990,2019-07-20 13:01:46.944825245,290,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2991,2019-07-20 13:01:46.945291608,996,0,1,7,0,243,1719,0
1,1,1,http://192.168.0.124,2992,2019-07-20 13:01:46.945854856,76,0,1,7,0,279,7355,0
1,1,1,http://192.168.0.124,2993,2019-07-20 13:01:46.946375398,895,0,1,7,0,234,1651,0
1,1,1,http://192.168.0.124,2994,2019-07-20 13:01:46.946921915,9,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2995,2019-07-20 13:01:46.947440035,494,0,1,7,0,231,30165,0
1,1,1,http://192.168.0.124,2996,2019-07-20 13:01:46.947914015,962,0,1,7,0,204,222,0
1,1,1,http://192.168.0.124,2997,2019-07-20 13:01:46.948464042,357,0,1,7,0,222,321,0
1,1,1,http://192.168.0.124,2998,2019-07-20 13:01:46.949023986,793,0,1,7,0,235,6627,0
1,1,1,http://192.168.0.124,2999,2019-07-20 13:01:46.949582647,442,0,1,7,0,226,61480,0
1,1,1,http://192.168.0.124,3000,2019-07-20 13:01:46.950134389,524,0,1,7,0,155,424,0
1,1,1,http://192.168.0.124,3001,2019-07-20 13:01:46.950654389,558,0,1,7,0,301,1349,0
1,1,1,http://192.168.0.124,3002,2019-07-20 13:01:46.951088956,712,0,1,7,0,296,1415,0
1,1,1,http://192.168.0.124,3003,2019-07-20 13:01:46.951979237,812,0,1,7,0,312,13647,0
1,1,1,http://192.168.0.124,3004,2019-07-20 13:01:46.952923419,405,0,1,7,0,213,12446,0
1,1,1,http://192.168.0.124,3005,2019-07-20 13:01:46.953766979,312,0,1,7,0,303,616,0
1,1,1,http://192.168.0.124,3006,2019-07-20 13:01:46.954447429,621,0,1,7,0,232,1721,0
1,1,1,http://192.168.0.124,3007,2019-07-20 13:01:46.955116990,977,0,1,7,0,294,1694,0
1,1,1,http://192.168.0.124,3008,2019-07-20 13:01:46.955548828,388,0,1,7,0,285,25519,0
1,1,1,http://192.168.0.124,3009,2019-07-20 13:01:46.956154451,595,0,1,7,0,241,259,0
1,1,1,http://192.168.0.124,3010,2019-07-20 13:01:46.956708184,979,0,1,13,1,0,0,1
1,1,1,http://192.168.0.124,3011,2019-07-20 13:01:46.957233981,887,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3012,2019-07-20 13:01:46.957759027,469,0,1,7,0,242,2118,0
1,1,1,http://192.168.0.124,3013,2019-07-20 13:01:46.958201589,270,0,1,7,0,175,2273,0
1,1,1,http://192.168.0.124,3014,2019-07-20 13:01:46.958723876,384,0,1,7,0,310,304,0
1,1,1,http://192.168.0.124,3015,2019-07-20 13:01:46.959256972,910,0,1,7,0,338,1408,0
1,1,1,http://192.168.0.124,3016,2019-07-20 13:01:46.959789103,598,0,1,7,0,217,280,0
1,1,1,http://192.168.0.124,3017,2019-07-20 13:01:46.960320526,625,0,1,7,0,234,1713,0
1,1,1,http://192.168.0.124,3018,2019-07-20 13:01:46.960841458,616,0,1,7,0,305,1035,0
1,1,1,http://192.168.0.124,3019,2019-07-20 13:01:46.961281530,168,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3020,2019-07-20 13:01:46.961804249,585,0,1,7,0,172,5884,0
1,1,1,http://192.168.0.124,3021,2019-07-20 13:01:46.962327693,676,0,2,10,0,48,48,0
1,1,1,http://192.168.0.124,3022,2019-07-20 13:01:46.962942473,354,0,1,7,0,321,1214,0
1,1,1,http://192.168.0.124,3023,2019-07-20 13:01:46.963645211,761,0,1,7,0,219,2000,0
1,1,1,http://192.168.0.124,3024,2019-07-20 13:01:46.964182363,708,0,1,7,0,271,831,0
1,1,1,http://192.168.0.124,3025,2019-07-20 13:01:46.964628248,258,0,2,10,0,48,48,0
1,1,1,http://192.168.0.124,3026,2019-07-20 13:01:46.965188969,349,0,1,7,0,288,626,0
1,1,1,http://192.168.0.124,3027,2019-07-20 13:01:46.965757033,972,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3028,2019-07-20 13:01:46.966286660,443,0,1,12,0,2334,549,0
1,1,1,http://192.168.0.124,3029,2019-07-20 13:01:46.966839999,335,0,1,7,0,196,6107,0
1,1,1,http://192.168.0.124,3030,2019-07-20 13:01:46.967282472,781,0,1,7,0,326,6639,0
1,1,1,http://192.168.0.124,3031,2019-07-20 13:01:46.967807082,230,0,1,7,0,303,7208,0
1,1,1,http://192.168.0.124,3032,2019-07-20 13:01:46.968330183,367,0,1,7,0,146,4097,0
1,1,1,http://192.168.0.124,3033,2019-07-20 13:01:46.968853987,703,0,1,7,0,217,1255,0
1,1,1,http://192.168.0.124,3034,2019-07-20 13:01:46.969379876,14,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3035,2019-07-20 13:01:46.969902970,683,0,1,14,1,0,0,1
1,1,1,http://192.168.0.124,3036,2019-07-20 13:01:46.970340362,180,0,1,7,0,242,2109,0
1,1,1,http://192.168.0.124,3037,2019-07-20 13:01:46.970864790,267,1,1,12,0,1596,329,0
1,1,1,http://192.168.0.124,3038,2019-07-20 13:01:46.971387635,342,0,1,7,0,279,388,0
1,1,1,http://192.168.0.124,3039,2019-07-20 13:01:46.972014373,457,0,1,7,0,300,16660,0
1,1,1,http://192.168.0.124,3040,2019-07-20 13:01:46.972631068,108,0,1,7,0,219,1651,0
1,1,1,http://192.168.0.124,3041,2019-07-20 13:01:46.973198149,235,0,1,7,0,325,12884,0
1,1,1,http://192.168.0.124,3042,2019-07-20 13:01:46.973664021,424,0,1,7,0,251,1319,0
1,1,1,http://192.168.0.124,3043,2019-07-20 13:01:46.974301599,704,0,1,0,0,9,37,0
1,1,1,http://192.168.0.124,3044,2019-07-20 13:01:46.974884145,577,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3045,2019-07-20 13:01:46.975445302,206,0,1,7,0,207,891,0
1,1,1,http://192.168.0.124,3046,2019-07-20 13:01:46.976020584,756,0,1,7,0,302,1461,0
1,1,1,http://192.168.0.124,3047,2019-07-20 13:01:46.976896856,127,0,1,7,0,228,3798,0
1,1,1,http://192.168.0.124,3048,2019-07-20 13:01:46.977758542,171,0,1,7,0,255,261,0
1,1,1,http://192.168.0.124,3049,2019-07-20 13:01:46.978457004,339,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3050,2019-07-20 13:01:46.979058589,699,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3051,2019-07-20 13:01:46.979622723,638,0,1,7,0,212,786,0
1,1,1,http://192.168.0.124,3052,2019-07-20 13:01:46.980159188,912,0,1,7,0,226,74301,0
1,1,1,http://192.168.0.124,3053,2019-07-20 13:01:46.980690163,188,0,1,7,0,232,1819,0
1,1,1,http://192.168.0.124,3054,2019-07-20 13:01:46.981323209,93,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3055,2019-07-20 13:01:46.981812742,915,0,1,7,0,198,1111,0
1,1,1,http://192.168.0.124,3056,2019-07-20 13:01:46.982347753,839,0,1,7,0,317,6329,0
1,1,1,http://192.168.0.124,3057,2019-07-20 13:01:46.982951376,418,0,1,7,0,319,556,0
1,1,1,http://192.168.0.124,3058,2019-07-20 13:01:46.983485526,1003,0,1,7,0,309,755,0
1,1,1,http://192.168.0.124,3059,2019-07-20 13:01:46.984055839,634,0,0,4,0,30,0,0
1,1,1,http://192.168.0.124,3060,2019-07-20 13:01:46.984577547,326,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3061,2019-07-20 13:01:46.985079501,170,0,1,7,0,355,307,0
1,1,1,http://192.168.0.124,3062,2019-07-20 13:01:46.985756745,961,0,1,7,0,223,5434,0
1,1,1,http://192.168.0.124,3063,2019-07-20 13:01:46.986291963,406,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3064,2019-07-20 13:01:46.986844410,513,0,1,7,0,295,1680,0
1,1,1,http://192.168.0.124,3065,2019-07-20 13:01:46.987371870,922,0,1,7,0,238,13410,0
1,1,1,http://192.168.0.124,3066,2019-07-20 13:01:46.987911788,750,0,1,7,0,225,2063,0
1,1,1,http://192.168.0.124,3067,2019-07-20 13:01:46.988445687,316,0,1,7,0,160,170,0
1,1,1,http://192.168.0.124,3068,2019-07-20 13:01:46.989016428,688,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3069,2019-07-20 13:01:46.989553304,560,0,1,7,0,257,4027,0
1,1,1,http://192.168.0.124,3070,2019-07-20 13:01:46.990091159,713,0,1,7,0,225,370,0
1,1,1,http://192.168.0.124,3071,2019-07-20 13:01:46.990714663,858,0,1,7,0,322,8766,0
1,1,1,http://192.168.0.124,3072,2019-07-20 13:01:46.991169146,586,0,1,7,0,217,2032,0
1,1,1,http://192.168.0.124,3073,2019-07-20 13:01:46.991710008,56,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,3074,2019-07-20 13:01:46.992242276,629,0,0,4,0,30,0,0
1,1,1,http://192.168.0.124,3075,2019-07-20 13:01:46.992770208,932,0,1,7,0,215,24860,0
1,1,1,http://192.168.0.124,3076,2019-07-20 13:01:46.993303875,386,0,1,7,0,212,259,0
1,1,1,http://192.168.0.124,3077,2019-07-20 13:01:46.993831034,158,0,1,7,0,279,757,0
1,1,1,http://192.168.0.124,3078,2019-07-20 13:01:46.994278734,348,0,1,7,0,333,1035,0
1,1,1,http://192.168.0.124,3079,2019-07-20 13:01:46.994805716,142,0,1,7,0,300,1651,0
1,1,1,http://192.168.0.124,3080,2019-07-20 13:01:46.995362183,510,0,1,7,0,224,3694,0
1,1,1,http://192.168.0.124,3081,2019-07-20 13:01:46.995928485,499,0,1,7,0,298,3214,0
