node_cpu_seconds_total_idle_0,node_cpu_seconds_total_iowait_0,node_cpu_seconds_total_irq_0,node_cpu_seconds_total_nice_0,node_cpu_seconds_total_softirq_0,node_cpu_seconds_total_steal_0,node_cpu_seconds_total_system_0,node_cpu_seconds_total_user_0,node_cpu_seconds_total_idle_1,node_cpu_seconds_total_iowait_1,node_cpu_seconds_total_irq_1,node_cpu_seconds_total_nice_1,node_cpu_seconds_total_softirq_1,node_cpu_seconds_total_steal_1,node_cpu_seconds_total_system_1,node_cpu_seconds_total_user_1,node_cpu_seconds_total_idle_2,node_cpu_seconds_total_iowait_2,node_cpu_seconds_total_irq_2,node_cpu_seconds_total_nice_2,node_cpu_seconds_total_softirq_2,node_cpu_seconds_total_steal_2,node_cpu_seconds_total_system_2,node_cpu_seconds_total_user_2,node_cpu_seconds_total_idle_3,node_cpu_seconds_total_iowait_3,node_cpu_seconds_total_irq_3,node_cpu_seconds_total_nice_3,node_cpu_seconds_total_softirq_3,node_cpu_seconds_total_steal_3,node_cpu_seconds_total_system_3,node_cpu_seconds_total_user_3,node_memory_Active_bytes_idle_0,node_load1_idle_0,node_load5_idle_0,node_load15_idle_0,node_memory_MemAvailable_bytes_idle_0,node_memory_MemFree_bytes_idle_0,node_memory_MemTotal_bytes_idle_0,timestamp
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:58:58.983
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:00.106
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:01.232
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:02.356
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:03.477
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:04.600
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:05.705
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:06.812
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:07.935
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:09.061
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:10.167
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:11.307
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:12.438
2695.84,36.84,0,0.21,0.83,0,164.37,327.52,2697.34,35.23,0,0.21,1.1,0,170.33,331.29,2712.47,28.72,0,0.12,1.1,0,168.07,333.46,2680.64,31.16,0,0.16,18.91,0,156.93,311.42,1367633920,0.86,1.21,1.04,657559552,211988480,3364966400,2019-07-30 09:59:13.640
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:14.753
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:15.879
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:17.007
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:18.117
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:19.248
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:20.389
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:21.519
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:22.630
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:23.743
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:24.863
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:25.981
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:27.116
2707.27,36.84,0,0.21,0.83,0,166.61,328.63,2708.67,35.23,0,0.21,1.1,0,172.79,332.52,2723.81,28.73,0,0.12,1.11,0,170.06,334.51,2692.02,31.16,0,0.16,19.01,0,158.94,312.46,1363472384,0.82,1.18,1.03,660602880,215019520,3364966400,2019-07-30 09:59:28.236
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:29.337
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:30.437
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:31.528
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:32.629
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:33.730
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:34.835
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:35.945
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:37.027
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:38.124
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:39.233
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:40.335
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:41.440
2718.57,36.84,0,0.21,0.84,0,168.76,329.81,2720.11,35.23,0,0.21,1.1,0,175.29,333.83,2735.13,28.74,0,0.12,1.11,0,172.91,336.01,2703.42,31.16,0,0.16,19.12,0,161.05,313.45,1365381120,0.86,1.17,1.03,659820544,214147072,3364966400,2019-07-30 09:59:42.535
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:43.735
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:44.854
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:45.960
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:47.064
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:48.175
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:49.277
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:50.395
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:51.498
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:52.609
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:53.720
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:54.811
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:55.922
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:57.032
2729.76,36.84,0,0.21,0.84,0,170.64,331.12,2731.12,35.23,0,0.21,1.1,0,177.22,335.35,2746.51,28.74,0,0.12,1.11,0,174.94,337.15,2714.62,31.16,0,0.16,19.23,0,163.08,314.71,1364873216,0.74,1.13,1.02,659959808,214228992,3364966400,2019-07-30 09:59:58.137
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 09:59:59.224
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:00.317
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:01.421
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:02.520
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:03.613
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:04.723
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:05.821
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:06.925
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:08.013
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:09.129
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:10.237
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:11.348
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:12.449
2740.11,36.84,0,0.21,0.84,0,172.05,333.04,2741.53,35.23,0,0.21,1.1,0,178.92,337.34,2756.83,28.75,0,0.12,1.11,0,176.28,339.24,2724.67,31.16,0,0.16,19.37,0,164.8,316.87,1365213184,0.84,1.14,1.03,658718720,212897792,3364966400,2019-07-30 10:00:13.648
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:14.756
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:15.853
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:16.951
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:18.040
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:19.140
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:20.257
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:21.353
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:22.473
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:23.565
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:24.675
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:25.774
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:26.875
2750.62,36.92,0,0.21,0.84,0,173.69,334.87,2752.21,35.23,0,0.21,1.11,0,180.61,339,2767.51,28.75,0,0.12,1.11,0,178.03,340.85,2735.3,31.16,0,0.16,19.46,0,166.53,318.5,1366507520,1.12,1.18,1.04,657084416,211529728,3364966400,2019-07-30 10:00:27.975
2760.61,36.92,0,0.21,0.85,0,175.04,337.16,2762.02,35.23,0,0.21,1.11,0,182.09,341.46,2777.45,28.76,0,0.12,1.12,0,179.48,343.25,2744.95,31.23,0,0.16,19.62,0,167.75,320.84,1370382336,1.02,1.16,1.04,650018816,204390400,3364966400,2019-07-30 10:00:29.074
2760.61,36.92,0,0.21,0.85,0,175.04,337.16,2762.02,35.23,0,0.21,1.11,0,182.09,341.46,2777.45,28.76,0,0.12,1.12,0,179.48,343.25,2744.95,31.23,0,0.16,19.62,0,167.75,320.84,1370382336,1.02,1.16,1.04,650018816,204390400,3364966400,2019-07-30 10:00:30.171
