TIME_STAMP,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,1tt19,att20,att21,att22,att23,att24,att25,att26,att27,id,label
12/15/2011 13:01,0.004500778,0,2.03E-04,3.21E-04,0,0,0,0,0.030818233,8.27E-04,0,0.025989674,0.008633084,2.87E-04,1.13E-05,2.24E-04,4.75E-05,0.005610713,8.14E-05,0,0.044978389,0.009259259,2.64E-04,0.047526042,0.053484881,0.015353733,49430,'no'
12/16/2011 13:01,0.009080675,1.36E-05,1.51E-04,0.001914695,6.96E-04,0,0,0,6.10E-05,4.97E-05,0,2.92E-04,0.001458062,7.51E-04,4.52E-06,2.49E-05,7.82E-04,0,0,0,0,2.71E-05,2.26E-06,2.26E-06,4.30E-05,3.53E-04,49881,'no'
12/17/2011 13:01,0,0,0,0,0,0,0,0,0.003894947,0,0,0.002746582,0,0,0,0,0,0,0,0,0.005624277,0,0,0.015898528,1.33E-04,9.04E-06,49255,'no'
12/18/2011 13:01,1.15E-04,0,2.71E-05,1.13E-05,0,0,0,0,0.002588343,2.22E-04,0,0.00209328,0.005258066,4.52E-06,0,1.36E-05,2.26E-06,0,0,0,3.07E-04,0.007220233,7.69E-05,6.78E-06,0.015916612,0.035108778,49670,'no'
12/19/2011 13:01,0.043746383,0.016233091,0.012478299,0.010448315,0.018780744,0.001600477,2.96E-04,9.04E-06,0.004690665,1.36E-05,0,0.01010923,2.55E-04,0.001347295,2.26E-06,2.26E-06,2.71E-05,0.001114457,0,0,0.010366934,3.62E-05,4.52E-06,0.011886032,6.33E-05,3.84E-05,49213,'no'
12/20/2011 13:01,0.149165401,0.061396846,0,7.91E-05,0.041106047,0,0,0,0,1.13E-05,1.36E-05,0,3.84E-05,2.49E-04,0,0,8.59E-05,0,0,0,0,0,2.49E-05,0,0,1.13E-04,49015,'no'
12/21/2011 13:01,0.006546586,0,1.11E-04,0.002106843,0.0027398,0,6.78E-06,0,8.36E-05,8.82E-05,1.58E-05,1.09E-04,4.95E-04,4.59E-04,2.26E-06,2.71E-05,4.57E-04,0,2.26E-06,0,0,1.81E-05,4.97E-05,0,8.36E-05,0.001406069,49809,'no'
12/22/2011 13:01,5.43E-04,0,3.84E-05,2.24E-04,0,0,0,0,2.53E-04,2.53E-04,4.52E-06,9.54E-04,0.029550058,0.005165383,0,9.56E-04,4.09E-04,0,0,0,2.26E-06,5.31E-04,0.001349555,0,0.002796314,0.02545166,49632,'no'
12/23/2011 13:01,0.107697663,0.04341182,0.001109936,0.0012094,0.027445475,0,0,2.71E-05,4.18E-04,0,0,8.50E-04,8.14E-05,8.41E-04,0,2.26E-06,1.70E-04,1.47E-04,0,0,7.41E-04,0,0,0.010936596,0,1.81E-05,49163,'no'
12/24/2011 13:01,0.005551939,0,2.87E-04,3.55E-04,0,0,0,0,0.051459418,5.18E-04,0,0.04345251,0.009670681,1.36E-04,0,1.24E-04,8.14E-05,0.003417969,6.10E-05,0,0.028535066,0.003488046,2.17E-04,0.034313061,0.026550293,0.004039623,49357,'no'
12/25/2011 13:01,3.66E-04,0,7.01E-05,9.95E-05,0,0,0,0,1.54E-04,2.01E-04,0,0.001238788,0.027596933,8.23E-04,0,3.57E-04,5.38E-04,0,0,0,0,4.39E-04,7.91E-05,0,0.002407498,0.032708062,49662,'no'
12/26/2011 13:01,0.001862703,6.78E-06,7.87E-04,0.001270435,2.26E-05,0,0,0,0.001722548,9.95E-05,0,0.01220251,0.00624141,8.77E-04,6.78E-06,1.56E-04,6.24E-04,4.52E-06,0,0,0.001037598,1.47E-04,5.65E-05,9.95E-05,4.00E-04,0.003185131,49542,'no'
12/27/2011 13:01,6.37E-04,4.52E-06,7.46E-05,2.78E-04,1.36E-05,0,0,0,2.76E-04,1.38E-04,6.78E-06,8.30E-04,0.031661422,0.005633319,2.26E-06,2.58E-04,1.51E-04,0,0,0,0,3.84E-04,0.003436053,0,0.001871745,0.022054036,49645,'no'
12/28/2011 13:01,0,0,0,0,0,0,0,0,0.001817491,0,0,0.001634386,0,0,0,0,0,0,0,0,0.002373589,0,0,0.045326515,0.001602738,4.97E-05,49257,'no'
12/29/2011 13:01,0.091602467,0.061466923,0.00104664,8.18E-04,0.030067726,0,0,4.52E-06,4.66E-04,2.03E-05,0,8.82E-04,9.49E-05,0.001779062,0,0,1.79E-04,1.51E-04,0,0,5.40E-04,0,0,0.01139775,0,2.49E-05,49162,'no'
12/30/2011 13:01,0.001191316,0,1.63E-04,1.06E-04,0,0,0,0,0.005728262,3.35E-04,0,0.006098995,0.00535527,8.82E-05,5.43E-05,3.68E-04,5.88E-05,7.57E-04,2.71E-05,0,0.00467258,0.00616229,2.89E-04,0.01840323,0.034667969,0.030359339,49445,'no'
12/31/2011 13:01,1.33E-04,0,2.26E-06,4.07E-05,0,0,0,0,2.89E-04,6.33E-05,0,6.28E-04,0.005362052,6.08E-04,0,2.03E-04,4.68E-04,0,0,0,0,8.77E-04,1.06E-04,0,0.004496257,0.055526168,49720,'no'
1/1/2012 13:01,0.010093406,0,1.22E-04,2.40E-04,0,0,0,0,0.011117441,8.77E-04,0,0.009105541,0.002714934,2.76E-04,1.36E-05,1.20E-04,1.22E-04,0.018796568,2.64E-04,0,0.046242043,0.003490307,3.53E-04,0.077987106,0.048220034,0.019775391,49342,'no'
1/2/2012 13:01,0.005468298,3.39E-04,0.00833469,0.002204047,0.003465441,4.86E-04,3.87E-04,3.16E-05,0.001998336,6.33E-05,2.26E-06,0.00108733,2.51E-04,3.73E-04,1.22E-04,9.47E-04,9.79E-04,3.05E-04,0,0,3.05E-04,1.36E-05,4.52E-06,0,3.84E-05,1.92E-04,49128,'no'
1/3/2012 13:01,8.70E-04,0,5.20E-05,3.48E-04,0,0,0,0,3.62E-04,2.58E-04,0,3.07E-04,0.007500543,0.002104583,0,8.82E-05,4.39E-04,0,0,0,0,4.45E-04,8.84E-04,0,0.001654731,0.054452402,49681,'no'
1/4/2012 13:01,0.013563368,0,4.00E-04,0.099665889,0.031943992,0,2.26E-06,9.49E-05,4.81E-04,2.49E-05,0,5.40E-04,0.003234863,0.018728751,0,8.59E-05,0.021375868,0,0,0,0,1.49E-04,1.13E-05,0,2.26E-04,0.001485189,106,'yes'
1/5/2012 13:01,0.001503273,2.26E-06,0.001198098,9.43E-04,4.52E-06,0,0,0,0.001600477,1.58E-05,2.26E-06,0.007186325,0.004247595,3.78E-04,2.26E-06,4.52E-05,4.97E-05,2.26E-06,0,0,1.36E-05,3.39E-05,1.58E-05,9.04E-06,1.38E-04,5.79E-04,49512,'no'
1/6/2012 13:01,0,0,0,0,0,0,0,0,0.001299823,0,0,0.006347656,0,0,0,0,0,0,0,0,0.007916486,0,0,0.044415509,4.81E-04,2.26E-06,49230,'no'
1/7/2012 13:01,0.001503273,4.52E-06,0.002034505,8.79E-04,2.94E-05,0,0,0,2.10E-04,9.72E-04,4.52E-06,0.003671152,0.024183485,0.003417969,2.26E-06,3.26E-04,3.50E-04,0,0,0,0,1.27E-04,0.001476147,0,3.16E-04,0.023132324,49577,'no'
1/8/2012 13:01,0.014745642,1.60E-04,0.014230234,0.02263274,0.00144902,1.29E-04,0.001480668,1.36E-05,0.00483082,3.39E-05,0,0.019911024,0.001543963,8.82E-05,9.04E-06,9.97E-04,1.99E-04,2.31E-04,0,0,0.001051161,2.03E-05,2.26E-06,0.001822012,2.10E-04,0.001602738,49187,'no'
1/9/2012 13:01,0,0,0,0,0,0,0,0,6.78E-04,0,0,0.006358959,0,0,0,0,0,0,0,0,0.009614167,0,0,0.042353877,3.37E-04,0,49308,'no'
1/10/2012 13:01,0.008653429,4.52E-06,1.09E-04,0.001076027,4.25E-04,0,0,0,5.20E-05,9.04E-06,0,1.15E-04,7.57E-04,6.99E-04,0,5.88E-05,8.02E-04,0,0,0,0,6.78E-06,4.52E-06,2.26E-06,5.88E-05,4.07E-04,49868,'no'
1/11/2012 13:01,5.74E-04,2.03E-05,1.13E-05,1.20E-04,6.10E-05,0,0,0,3.14E-04,8.59E-04,2.94E-05,4.43E-04,0.023484972,0.00249566,6.78E-06,0.003659849,0.00132921,0,0,0,0,1.81E-04,0.001996076,0,8.57E-04,0.031561957,49568,'no'
1/12/2012 13:01,0,0,0,0,0,0,0,0,0.005841291,0,0,0.005393699,0,0,0,0,0,2.26E-06,0,0,0.004986798,0,0,0.016818576,2.89E-04,3.39E-05,49239,'no'
1/13/2012 13:01,0.088525843,0.00378418,0.005111129,0.014139811,0.008004648,4.30E-05,0.007306134,0.002201787,0.001039858,6.78E-06,0,0.0110338,0.001636646,8.59E-05,2.26E-06,2.37E-04,0.002165618,4.52E-06,0,0,0.007609049,0,0,0.001661513,0,0,49172,'no'
1/14/2012 13:01,0.192832664,0.038334599,0,1.97E-04,0.002057111,0,0,0,0,6.78E-06,1.13E-05,0,9.04E-06,8.82E-05,0,0,1.81E-05,0,0,0,0,0,6.78E-06,0,0,2.49E-05,49099,'no'
1/15/2012 13:01,1.76E-04,0,4.75E-05,1.13E-05,0,0,0,0,0.010904948,1.51E-04,0,0.012509946,0.002588343,6.78E-06,0,1.36E-05,2.26E-06,2.03E-05,0,0,0.005371094,0.001243309,5.65E-05,3.93E-04,0.001263654,0.001356337,49447,'no'
1/16/2012 13:01,0.054651331,0.01155825,0.013233326,0.009001555,0.015724465,1.36E-05,8.59E-05,9.04E-06,0.004369665,2.26E-06,0,0.017944336,2.12E-04,2.26E-04,1.58E-05,6.78E-06,3.84E-05,0.001076027,0,0,0.008049859,2.26E-06,2.26E-06,0.005282932,1.81E-05,1.36E-05,49197,'no'
1/17/2012 13:01,0.001480668,0,8.54E-04,8.54E-04,9.04E-06,0,0,0,0.002791793,8.14E-05,0,0.005970143,0.005701136,3.96E-04,0,1.38E-04,2.33E-04,0,0,0,0,1.22E-04,4.52E-05,0,3.37E-04,0.001471625,49465,'no'
1/18/2012 13:01,0,0,0,0,0,0,0,0,6.04E-04,0,0,0.003915292,0,0,0,0,0,0,0,0,0.026152434,0,0,0.032812048,5.88E-05,0,49274,'no'
1/19/2012 13:01,9.09E-04,0,6.01E-04,5.40E-04,2.26E-06,0,0,0,7.28E-04,4.30E-05,0,0.002902561,0.023046423,6.26E-04,4.52E-06,4.00E-04,6.04E-04,0,0,0,1.04E-04,2.08E-04,1.36E-05,7.69E-05,0.004584418,0.031688549,49990,'no'
1/20/2012 13:01,0.056663231,0.046899866,9.92E-04,0.001229745,0.063530816,0,1.36E-05,6.78E-05,0.001014992,4.52E-06,0,9.83E-04,1.54E-04,9.86E-04,0,3.16E-05,1.88E-04,1.29E-04,0,0,4.36E-04,0,0,0.009532787,0,5.20E-05,49154,'no'
1/21/2012 13:01,1.72E-04,0,2.26E-05,1.36E-04,0,0,0,0,1.83E-04,4.07E-05,0,5.95E-04,0.025191696,0.001091851,2.26E-06,0.003555863,0.001082809,0,0,0,0,3.21E-04,1.58E-04,0,0.006711607,0.029041432,49611,'no'
1/22/2012 13:01,1.92E-04,0,1.02E-04,1.13E-05,0,0,0,0,0.002782751,1.36E-04,0,0.006989656,0.016111021,1.04E-04,2.26E-06,7.01E-05,2.49E-05,2.26E-06,0,0,5.04E-04,0.003761574,4.52E-06,2.42E-04,0.009566696,0.028962312,49895,'no'
1/23/2012 13:01,0.149985985,0.001263654,0,0.006892452,0.031546134,0,0,0,0,0,0,0,4.52E-06,2.44E-04,0,0,0,0,0,0,0,0,0,0,0,0,49051,'no'
1/24/2012 13:01,0.011427138,1.36E-05,9.95E-05,0.002766927,6.83E-04,0,0,0,2.85E-04,1.13E-05,0,7.01E-05,0.001883048,6.24E-04,0,0,7.32E-04,0,0,0,0,0,0,0,0,2.26E-04,49856,'no'
1/25/2012 13:01,0.129114222,6.53E-04,0,0.012570982,0.030277959,0,0,0,0,6.78E-06,0,0,6.56E-05,4.48E-04,0,0,0,0,0,0,0,0,0,0,0,0,49080,'no'
1/26/2012 13:01,2.87E-04,0,4.07E-05,6.33E-05,0,0,0,0,0.001724808,5.58E-04,0,0.001220703,0.008402507,6.56E-05,0,2.71E-05,6.78E-06,0,0,0,6.78E-06,0.005330404,1.51E-04,0,0.009828921,0.041004322,49673,'no'
1/27/2012 13:01,4.25E-04,0,2.12E-04,7.91E-05,0,0,0,0,0.001844618,9.04E-05,0,0.005481861,0.019843207,2.08E-04,2.26E-06,1.49E-04,8.59E-05,0,0,0,3.91E-04,0.001523618,9.04E-06,1.81E-04,0.008628563,0.029893663,49897,'no'
1/28/2012 13:01,7.78E-04,0,5.54E-04,8.45E-04,4.52E-06,0,0,0,7.19E-04,6.33E-05,0,0.001862703,0.010864258,5.43E-05,2.26E-06,1.40E-04,4.75E-05,0,0,0,5.43E-05,2.71E-05,2.26E-06,1.58E-04,0.003033673,2.26E-05,49972,'no'
1/29/2012 13:01,0,0,0,0,0,0,0,0,6.37E-04,0,0,0.004796911,0,0,0,0,0,0,0,0,0.025996455,0,0,0.033836082,8.82E-05,0,49314,'no'
1/30/2012 13:01,3.71E-04,9.04E-06,3.01E-04,1.97E-04,1.13E-05,0,0,0,7.66E-04,4.07E-05,0,0.001426414,8.21E-04,1.02E-04,4.52E-06,5.43E-05,6.78E-05,4.52E-06,0,0,1.81E-05,7.91E-05,1.13E-05,9.04E-06,1.47E-04,4.39E-04,49554,'no'
1/31/2012 13:01,0.002685547,0,0.002513744,0.017467357,0.027443215,2.26E-06,0,0,0.048120569,4.50E-04,0,0.013579192,0.013563368,0.014718515,1.54E-04,0.001376682,0.014381691,0.020756474,6.78E-06,0,0.028085214,0.005262587,1.29E-04,0.051540799,0.004301848,0.019065574,12,'yes'
2/1/2012 13:01,0.003628201,0,4.14E-04,1.90E-04,0,0,0,0,4.09E-04,2.62E-04,2.26E-06,0.001071506,0.005093045,1.29E-04,4.52E-05,1.81E-04,6.10E-05,0,4.52E-06,2.26E-06,4.52E-06,3.57E-04,1.11E-04,6.78E-06,0.003472222,0.003054018,49920,'no'
2/2/2012 13:01,5.67E-04,8.82E-05,2.71E-05,1.15E-04,1.40E-04,0,0,0,3.05E-04,2.37E-04,1.36E-05,3.44E-04,0.004163954,0.002048069,0,3.84E-05,3.57E-04,0,0,0,0,3.16E-04,2.55E-04,0,6.24E-04,0.057282624,49702,'no'
2/3/2012 13:01,0.036114728,2.94E-05,8.14E-05,0.001109936,7.01E-05,0,0,0,0.006679959,4.86E-04,2.94E-05,0.012937193,0.013194897,0.001514576,1.36E-05,0.001155147,6.08E-04,0.00326199,3.39E-05,0,0.008639865,0.004001194,9.49E-04,0.008524577,0.014854149,0.143697103,49391,'no'
2/4/2012 13:01,0,0,0,0,0,0,0,0,0.001566569,0,0,0.002319336,0,0,0,0,0,0,0,0,0.00450982,0,0,0.029796459,0.015322085,6.92E-04,49252,'no'
2/5/2012 13:01,0,0,0,0,0,0,0,0,7.19E-04,0,0,0.007213451,0,0,0,0,0,0,0,0,0.00744855,0,0,0.045129847,2.83E-04,0,49261,'no'
2/6/2012 13:01,0.064586498,0.055910464,0.002027724,0.00177002,0.025257252,0,4.52E-06,2.26E-06,0.001930519,6.78E-06,0,0.007010001,1.51E-04,1.42E-04,0,0,4.52E-05,6.78E-05,0,0,4.34E-04,0,0,0.007170501,0,6.10E-05,49221,'no'
2/7/2012 13:01,7.03E-04,2.26E-06,2.26E-05,2.76E-04,9.04E-06,0,0,0,1.54E-04,4.81E-04,0,5.83E-04,0.008789063,0.002007378,4.52E-06,9.95E-05,3.80E-04,0,0,0,0,3.46E-04,9.56E-04,0,0.001263654,0.053039551,49703,'no'
2/8/2012 13:01,0.15109592,0.001381203,0,0.007380733,0.02029758,0,0,0,0,0,0,0,6.78E-06,6.78E-06,0,0,0,0,0,0,0,0,0,0,0,0,49050,'no'
2/9/2012 13:01,1.88E-04,0,4.52E-06,1.42E-04,0,0,0,0,2.62E-04,5.65E-05,0,6.26E-04,0.006424515,5.63E-04,0,1.88E-04,3.87E-04,0,0,0,0,6.96E-04,1.18E-04,0,0.00422951,0.054857042,49723,'no'
2/10/2012 13:01,0.148387768,9.68E-04,0,0.016400373,0.025575991,0,0,0,0,0,0,0,2.71E-05,0.021886755,0,0,4.52E-06,0,0,0,0,0,0,0,0,0,49070,'no'
2/11/2012 13:01,0.005348488,0,1.65E-04,0.002102322,0.003205476,0,0,2.26E-06,1.29E-04,1.27E-04,0,8.36E-05,0.001360858,0.001525879,0,1.63E-04,0.002475315,0,0,0,0,6.78E-05,1.18E-04,0,3.62E-05,0.003338849,49813,'no'
2/12/2012 13:01,0,0,0,0,0,0,0,0,6.33E-04,0,0,0.009591562,0,0,0,0,0,0,0,0,0.008002387,0,0,0.041790998,3.75E-04,0,49332,'no'
2/13/2012 13:01,8.30E-04,0,6.40E-04,7.46E-04,0,0,0,0,6.69E-04,1.02E-04,0,0.00297942,0.024264865,1.51E-04,2.26E-06,0.001424154,4.86E-04,0,0,0,5.65E-05,3.64E-04,1.36E-05,9.49E-05,0.005606192,0.003573947,49965,'no'
2/14/2012 13:01,0.072430646,0.007340043,0,0.001636646,0.005368833,0,0,0,0,0,4.52E-06,0,4.52E-06,5.24E-04,0,0,1.31E-04,0,0,0,0,0,1.13E-05,0,0,9.72E-05,49021,'no'
2/15/2012 13:01,7.35E-04,0,4.70E-04,7.73E-04,0,0,2.26E-06,0,8.88E-04,7.23E-05,0,0.002023202,0.010950159,5.43E-05,4.52E-06,2.24E-04,6.33E-05,0,0,0,6.33E-05,1.29E-04,4.52E-06,1.72E-04,0.003517433,1.60E-04,49977,'no'
2/16/2012 13:01,1.97E-04,0,9.97E-04,1.65E-04,0,0,0,0,6.13E-04,7.69E-05,0,0.003757053,0.029574924,8.14E-05,0,0.001001429,2.55E-04,0,0,0,3.16E-05,2.42E-04,6.78E-06,1.13E-05,0.004507559,0.021247016,49927,'no'
2/17/2012 13:01,0.001042119,2.26E-06,6.13E-04,9.61E-04,1.13E-05,0,0,2.26E-06,7.30E-04,6.33E-05,0,0.001849139,0.0127247,4.75E-05,2.26E-06,4.72E-04,1.13E-04,2.26E-06,0,0,7.46E-05,9.27E-05,0,1.56E-04,0.00318061,9.49E-05,49970,'no'
2/18/2012 13:01,0.002292209,4.52E-06,0.001073767,0.001485189,1.58E-05,0,0,0,0.001704463,1.06E-04,1.13E-05,0.012209292,0.008413809,0.001164189,9.04E-06,2.22E-04,7.75E-04,4.52E-06,2.26E-06,0,7.84E-04,2.89E-04,7.46E-05,2.10E-04,5.13E-04,0.003390842,49543,'no'
2/19/2012 13:01,0,0,4.75E-05,0,0,0,0,0,0.076954029,0,0,0.016490795,4.02E-04,0,0,2.26E-06,0,0,0,0,3.16E-05,0.001462583,0,0,0.002115885,0.002348723,87,'yes'
2/20/2012 13:01,5.52E-04,4.52E-06,9.04E-05,2.10E-04,1.58E-05,0,0,0,2.44E-04,1.70E-04,4.52E-06,7.82E-04,0.032782661,0.004837601,0,2.74E-04,2.58E-04,0,0,0,0,4.23E-04,0.002866392,0,0.001550745,0.022508409,49647,'no'
2/21/2012 13:01,2.35E-04,0,1.13E-05,4.75E-05,0,0,0,0,3.21E-04,1.38E-04,0,6.71E-04,0.006431297,5.00E-04,0,2.06E-04,4.61E-04,0,0,0,0,6.49E-04,1.47E-04,0,0.003576208,0.055627894,49731,'no'
2/22/2012 13:01,0,0,0,0,0,0,0,0,0.001338252,0,0,0.007963958,0,0,0,0,0,0,0,0,0.008323387,0,0,0.0419628,5.83E-04,2.26E-06,49236,'no'
2/23/2012 13:01,4.36E-04,0,9.04E-06,6.78E-05,0,0,0,0,8.93E-04,0.00124783,0,0.00366437,0.026649758,2.49E-04,0,6.10E-05,1.58E-05,0,0,0,2.26E-06,0.005321361,8.21E-04,1.36E-05,0.002466272,0.025759096,49563,'no'
2/24/2012 13:01,1.56E-04,0,2.49E-05,1.27E-04,0,0,0,0,1.74E-04,4.52E-05,0,5.49E-04,0.024418584,0.001317907,4.52E-06,0.00394468,0.00108733,0,0,0,0,2.83E-04,1.45E-04,0,0.006860804,0.029170284,49612,'no'
2/25/2012 13:01,0.00398537,0.00648329,9.49E-05,2.85E-04,4.09E-04,4.52E-06,1.36E-05,4.52E-05,0.004851165,4.54E-04,4.32E-04,0.003479004,9.90E-04,0.001781322,1.56E-04,2.89E-04,5.54E-04,0.006257234,3.50E-04,4.75E-05,0.019162779,0.005362052,0.001263654,0.059425637,0.060268826,0.076969853,49362,'no'
2/26/2012 13:01,0.002389413,6.78E-06,0.001864963,0.001713505,1.02E-04,0,4.52E-06,0,0.00161178,1.24E-04,0,0.012279369,0.012139214,0.001073767,3.62E-05,3.80E-04,7.48E-04,2.26E-06,0,0,9.43E-04,2.53E-04,6.10E-05,3.84E-04,7.71E-04,0.003187391,49495,'no'
2/27/2012 13:01,9.77E-04,0,3.39E-05,2.51E-04,0,0,0,0,1.81E-04,7.01E-04,0,7.89E-04,0.030754937,7.71E-04,0,3.55E-04,4.05E-04,0,0,0,0,2.03E-04,4.84E-04,0,4.91E-04,0.030910916,49641,'no'
2/28/2012 13:01,0.029430248,1.36E-05,1.31E-04,0.00100821,2.71E-05,0,0,0,0.004462348,5.36E-04,2.26E-06,0.006883409,0.016676161,0.001295302,6.78E-06,8.70E-04,5.22E-04,0.002764667,4.75E-05,0,0.015455458,0.01365153,6.35E-04,0.00938133,0.028901277,0.118096246,49387,'no'
2/29/2012 13:01,0,0,0,0,0,0,0,0,0.056389703,0,0,0.003200955,0,0,0,0,0,0.002522786,0,0,0.077426487,4.52E-06,0,4.75E-05,7.23E-05,0,86,'yes'
3/1/2012 13:01,0.003992151,0,1.67E-04,3.80E-04,0,0,0,0,0.005251284,5.29E-04,0,0.005423087,0.022549099,1.29E-04,1.13E-05,6.04E-04,1.13E-05,0.001044379,2.94E-05,0,0.007283529,0.016047725,2.51E-04,0.018009892,0.057058829,0.035002532,49380,'no'
3/2/2012 13:01,0.034930194,0.020207158,0.015134458,0.012661404,0.019542553,0.00358299,2.15E-04,4.97E-05,0.004575376,1.58E-05,0,0.00764974,2.74E-04,0.001831055,9.04E-06,3.16E-05,3.16E-05,0.00112576,0,0,0.008190014,9.04E-05,2.26E-06,0.013750995,6.56E-05,6.78E-06,49209,'no'
3/3/2012 13:01,0.001939562,0,2.40E-04,1.22E-04,0,0,0,0,0.017324942,5.15E-04,0,0.023012514,0.014454029,1.36E-04,1.13E-05,2.17E-04,1.58E-05,0.001826534,7.69E-05,0,0.027938278,0.014949092,1.51E-04,0.023139106,0.044528537,0.007104944,49420,'no'
3/4/2012 13:01,0.060723199,0.056421351,0.001030816,0.001426414,0.042240849,0,1.58E-05,7.69E-05,0.00177228,9.04E-06,0,0.001781322,1.94E-04,2.92E-04,0,2.26E-06,6.33E-05,1.27E-04,0,0,4.52E-04,0,0,0.008791323,0,5.43E-05,49223,'no'
3/5/2012 13:01,0.002690068,0,0.001304344,0.001496492,1.67E-04,6.78E-06,6.78E-06,0,0.001268175,4.41E-04,1.13E-05,0.007367169,0.008465802,0.001060203,2.01E-04,6.89E-04,9.27E-04,4.52E-06,0,2.26E-06,0.001514576,2.15E-04,1.70E-04,0.006329572,0.001763238,0.0016909,49479,'no'
3/6/2012 13:01,3.07E-04,0,3.93E-04,2.98E-04,0,0,0,0,2.26E-04,3.16E-05,0,0.001157407,0.016547309,2.94E-04,0,9.27E-04,8.86E-04,0,0,0,2.26E-06,2.37E-04,5.88E-05,2.71E-05,0.003187391,0.022232621,49915,'no'
3/7/2012 13:01,5.47E-04,1.02E-04,4.07E-05,1.58E-05,1.72E-04,0,0,0,2.03E-04,4.68E-04,2.71E-05,3.48E-04,0.017363372,0.001862703,0,8.00E-04,9.09E-04,0,0,0,0,2.08E-04,7.08E-04,0,9.97E-04,0.041940195,49591,'no'
3/8/2012 13:01,5.49E-04,2.26E-06,4.07E-05,2.85E-04,6.78E-06,0,0,0,4.75E-04,1.20E-04,2.26E-06,0.00189209,0.009530527,0.002525047,0,1.02E-04,1.56E-04,0,0,0,0,6.24E-04,0.001245569,0,0.002167878,0.037803367,49685,'no'
3/9/2012 13:01,0.02420157,0.012993707,0.019687229,0.012575503,0.010513871,0.004742658,0.002545392,5.95E-04,0.011409053,5.20E-05,0,0.008544922,0.004211426,4.02E-04,7.23E-05,5.54E-04,6.89E-04,0.002719455,0,0,0.008757415,1.58E-05,0,0.004179778,9.95E-05,4.30E-05,49201,'no'
3/10/2012 13:01,0.016165274,1.29E-04,0.012064616,0.023805971,6.19E-04,1.02E-04,0.00125009,0,0.004876031,3.16E-05,0,0.021599664,0.002036766,4.75E-05,3.62E-05,0.001012731,1.60E-04,1.20E-04,0,0,0.001435456,6.78E-06,0,0.00193278,1.13E-04,0.001157407,49185,'no'
3/11/2012 13:01,0.125343605,0.006858543,0,0.001627604,0.020469383,0,0,2.26E-06,0,2.26E-06,4.52E-06,0,4.52E-06,4.63E-04,0,2.26E-06,3.26E-04,0,0,0,0,0,9.04E-06,0,0,3.68E-04,49045,'no'
3/12/2012 13:01,0.00857883,1.36E-05,4.39E-04,0.005129214,4.00E-04,0,0,0,2.06E-04,2.94E-05,0,7.64E-04,0.005775734,8.59E-04,0,2.94E-05,6.49E-04,0,0,0,0,0,0,0,4.75E-05,1.92E-04,49838,'no'
3/13/2012 13:01,0,0,0,0,0,0,0,0,0.04832628,0,0,0.00422951,0,0,0,0,0,0.004152651,0,0,0.081705729,0,0,0.001089591,4.39E-04,0,83,'yes'
3/14/2012 13:01,0.003901729,0,1.76E-04,1.54E-04,2.26E-06,0,0,0,0.016226309,7.41E-04,0,0.020071524,0.014451769,2.01E-04,1.13E-05,2.44E-04,1.65E-04,0.00346318,1.47E-04,0,0.038863571,0.015480324,2.60E-04,0.034484863,0.051199454,0.007283529,49422,'no'
3/15/2012 13:01,0,0,2.26E-06,0,0,0,0,0,5.63E-04,0,0,0.008682816,0,0,0,0,0,0,0,0,0.017340766,0,0,0.038156015,4.75E-05,0,49317,'no'
3/16/2012 13:01,0.003372758,0,1.83E-04,3.46E-04,0,0,0,0,0.007706254,5.04E-04,2.26E-06,0.010054977,0.029500326,9.49E-05,0,4.91E-04,9.04E-06,6.10E-04,4.30E-05,0,0.009654857,0.017175745,1.83E-04,0.015179669,0.093641493,0.021030002,49405,'no'
3/17/2012 13:01,0.012489601,0,1.47E-04,4.43E-04,2.26E-06,0,0,0,0.010095667,8.14E-04,0,0.01264558,0.003820349,4.95E-04,3.62E-05,2.06E-04,6.15E-04,0.017462836,1.51E-04,0,0.043870714,0.004756221,4.61E-04,0.073083948,0.048789695,0.025017632,49372,'no'
3/18/2012 13:01,0.054108796,0.039401584,0.00108733,0.001401548,0.084061234,0,4.52E-06,4.07E-05,4.86E-04,1.13E-05,0,9.11E-04,2.76E-04,0.004475911,0,6.78E-06,2.71E-04,1.54E-04,0,0,4.41E-04,0,0,0.010778356,0,7.01E-05,49156,'no'
3/19/2012 13:01,0.01155599,1.36E-04,1.63E-04,3.41E-04,1.58E-04,0,0,0,0.016798231,6.19E-04,7.01E-05,0.019402398,0.003189652,0.00112576,2.94E-05,1.45E-04,6.58E-04,0.012622975,3.66E-04,0,0.035054525,0.004885073,5.18E-04,0.061376501,0.042012533,0.029620135,49358,'no'
3/20/2012 13:01,2.19E-04,0,2.03E-05,5.88E-05,0,0,0,0,2.74E-04,1.31E-04,0,5.43E-04,0.004977756,5.90E-04,2.26E-06,1.27E-04,4.14E-04,0,0,0,0,7.03E-04,1.04E-04,0,0.004021539,0.056401005,49775,'no'
3/21/2012 13:01,0.002328378,2.26E-06,0.001152886,0.001519097,9.27E-05,0,0,0,8.66E-04,5.43E-05,0,0.009720414,0.00700548,8.95E-04,5.43E-05,6.31E-04,5.61E-04,0,0,0,0.001202619,1.49E-04,3.16E-05,0.004064489,0.001363118,0.001322428,49478,'no'
